AttribID	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3
2007		1|1|1		0.71	m6_004	4	0.71	168|62|73|204	6.43	236|90|90|255	5.3	99|99|99|255	8.39									
2008		1|1|1		0.47	m6_004	4	0.47	155|146|128|204	8.04	66|64|80|255	4.1	251|251|251|255	8.32									
2009		1|1|1		0.47	m6_004	4	0.47	230|197|127|204	5.31	245|230|106|255	4.1	122|193|137|255	8.32									
2010		1|1|1		0.38	m6_002	4	0.38	125|103|135|255	4.64	72|64|80|255	9.63	249|75|129|255	4.3									
2011		1|1|1		0.65	m6_002	4	0.65	245|169|110|255	3.85	243|199|105|255	5.69	255|161|20|255	5.51									
2012		1|1|1		0.65	m6_002	4	0.65	110|245|234|255	3.85	240|240|240|255	5.34	139|253|239|255	5.51									
2013		1|1|1		0.5	m6_009	4	0.5	117|146|115|255	4.79	129|106|64|255	7.45	240|215|183|255	7.12									
2014		1|1|1		0.5	m6_009	4	0.5	146|115|128|255	6.24	255|54|54|255	6.21	88|79|79|255	5.63									
2015		1|1|1		0.5	m6_009	4	0.5	115|146|115|255	6.24	162|215|160|255	6.21	183|240|200|255	7.14									
2016		1|1|1		0.5	m6_005	4	0.5	207|138|243|255	6	246|221|255|255	0	179|149|255|255	4.75									
2017		1|1|1		0.5	m6_005	4	0.5	245|180|41|255	7.23	249|255|240|255	0	255|171|22|255	4.75									
2018		1|1|1		0.5	m6_005	4	0.5	255|251|198|193	5	249|255|240|255	0	240|255|217|255	4.75									
2019		1|1|1		0.5	m6_003	4	0.5	108|196|189|255	3.66	98|172|74|255	3.91	82|255|190|255	0									
2020		1|1|1		0.5	m6_003	4	0.5	202|133|255|134	3.66	128|210|226|255	3.73	157|100|153|255	3.97									
2021		1|1|1		0.5	m6_003	4	0.5	255|7|94|158	3.66	247|196|120|255	3.13	255|63|115|255	0									
2022		1|1|1	1	0.5	m6_008	0	0.5	255|180|140|255	5.4	255|93|82|255	7.43	255|180|140|255	3.83									
2023		1|1|1	1	0.5	m6_008	0	0.5	163|255|140|255	5.4	223|221|251|222	7.43	75|112|84|255	4.32									
2024		1|1|1	1	0.5	m6_008	0	0.5	255|140|228|255	5.4	127|124|225|255	7.72	101|106|215|255	4.32									
2025		1|1|1		0.5	m6_007	4	0.5	253|238|255|255	3.69	14|215|255|255	5.44	255|236|242|255	8.9									
2026		1|1|1		0.5	m6_007	4	0.5	54|81|133|255	5.73	255|139|14|255	6.13	65|65|65|255	11.1									
2027		1|1|1		0.57	m6_007	4	0.57	112|98|98|255	2.66	255|41|54|255	5.44	255|76|76|255	8.9									
2028		1|1|1		0.5	m6_006	4	0.5	0|200|150|148	5.2	255|255|255|255	0	255|163|163|255	6.04									
2029		1|1|1		0.5	m6_006	4	0.5	255|71|97|148	5.25	255|255|255|255	0	255|67|67|255	6.04									
2030		1|1|1		0.5	m6_006	4	0.5	255|71|227|148	4.38	255|255|255|255	0	255|67|67|255	6.04									
2031		1|1|1	1	0.5	m6_011	0	0.5	247|105|105|255	6.35	247|50|50|158	4.32	228|189|139|164	0									
2032		1|1|1	1	0.5	m6_011	0	0.5	158|241|189|255	5.01	158|255|119|255	3.69	67|67|67|255	3.04									
2033		1|1|1	1	0.5	m6_011	0	0.5	246|101|255|255	6.6	255|106|244|255	3.81	188|176|255|185	3.5									
2034		1|1|1		0.38	m6_012	4	0.38	255|223|119|235	3.98	93|76|73|255	2.65	86|86|86|255	3.9									
2035		1|1|1		0.38	m6_012	4	0.38	198|249|100|255	3.98	195|183|146|255	2.79	255|144|144|255	3.9									
2036		1|1|1		0.38	m6_012	4	0.38	255|248|223|255	3.98	176|36|56|255	3.04	255|255|255|255	7.18									
2071		1|1|1		0.5	m6_003	4	0.5	255|184|0|158	7.57	56|56|56|255	4.72	196|109|0|255	3.97									
2072		1|1|1		0.5	m6_008	4	0.5	253|255|140|255	6.45	255|176|35|255	11.69	255|215|88|255	4.32									
2073		1|1|1		0.5	m6_007	4	0.5	255|237|142|255	4.13	255|178|14|255	6.52	65|58|58|255	8.9									
2074		1|1|1		0.5	m6_006	4	0.5	255|216|0|148	7.59	65|65|58|255	0	255|67|67|255	6.04									
2075		1|1|1		0.5	m6_011	4	0.5	255|178|63|157	12.87	217|134|9|255	6.63	228|212|183|255	4.09									
2076		1|1|1		0.38	m6_012	4	0.38	179|255|161|255	5.27	46|46|46|228	3.04	198|189|112|255	5.08									
2101		1|1|1		0.36	f6_001	4	0.36	33|181|255|230	4.25	255|203|110|255	4.1	255|255|255|255	3.46									
2102		1|1|1		0.36	f6_001	4	0.36	118|118|118|255	3.95	255|65|132|208	0	255|184|31|93	3.46									
2103		1|1|1		0.36	f6_001	4	0.36	140|258|93|255	4.4	255|255|255|255	3.31	255|255|255|255	0									
2104		1|1|1		0.42	f6_002	4	0.42	225|193|255|255	4.68	247|110|255|107	2.74	253|55|174|182	3.84									
2105		1|1|1		0.42	f6_002	4	0.42	255|248|159|255	4.59	39|255|156|142	2.57	9|208|199|102	0									
2106		1|1|1		0.42	f6_002	4	0.42	255|213|138|255	3.84	80|72|70|255	3.41	255|87|26|0	4.31									
2107		1|1|1		0.5	f6_005	4	0.5	255|155|207|209	4.21	255|118|166|220	5.37	144|0|92|0	7.54									
2108		1|1|1		0.5	f6_005	4	0.5	253|207|59|185	3.34	241|255|234|255	5.8	223|121|13|118	9.93									
2109		1|1|1		0.5	f6_005	4	0.5	138|149|255|255	4.86	238|252|255|228	4.98	93|80|255|0	5.43									
2110		1|1|1		0.57	f6_004	4	0.57	255|207|136|255	4.33	255|43|97|96	3.31	178|108|108|255	7.18									
2111		1|1|1		0.57	f6_004	4	0.57	230|246|255|255	3.9	86|255|185|136	3.62	255|255|255|255	0									
2112		1|1|1		0.57	f6_004	4	0.57	221|246|255|255	3.67	255|121|190|61	4.56	181|146|255|0	0									
2113		1|1|1		0.42	f6_003	4	0.42	175|136|255|190	4.58	226|241|255|255	3.47	127|110|255|255	7.69									
2114		1|1|1	1	0.42	f6_003	0	0.42	59|150|255|219	4.27	219|232|255|255	4.02	154|87|253|255	10.6									
2115		1|1|1		0.62	f6_003	4	0.62	258|95|95|198	5.5	255|220|168|255	4.07	148|116|116|255	5.59									
2116		1|1|1		0.44	f6_011	4	0.44	251|138|173|255	7.31	234|32|162|255	4.28	233|255|133|255	3.75									
2117		1|1|1		0.44	f6_011	4	0.44	200|246|255|255	6.32	49|140|204|255	6.02	241|249|203|255	3.75									
2118		1|1|1		0.44	f6_011	4	0.44	162|125|255|198	3.36	74|72|76|255	3.94	255|255|255|255	3.84									
2119		1|1|1		0.57	f6_006	4	0.57	230|249|255|255	3.66	101|197|255|225	4.08	48|169|255|255	6.49									
2120		1|1|1		0.5	f6_006	4	0.5	247|236|202|255	4.24	118|240|189|255	3.89	51|202|232|255	6.53									
2121		1|1|1		0.57	f6_006	4	0.57	255|255|255|255	3.55	245|128|128|176	4.74	255|65|116|255	9.71									
2122		1|1|1		0.42	f6_007	4	0.42	221|217|255|255	4.37	255|151|192|209	6.47	255|59|120|255	3.42									
2123		1|1|1		0.5	f6_007	4	0.5	255|221|133|255	4.16	234|65|65|211	5.35	93|13|51|255	5.98									
2124		1|1|1		0.5	f6_007	4	0.5	181|227|255|255	4.58	152|127|255|255	7.91	207|86|226|255	3.84									
2125		1|1|1		0.58	f6_010	4	0.58	131|152|255|255	5.51	227|240|253|255	3.85	161|83|256|255	8.91									
2126		1|1|1		0.58	f6_010	4	0.58	255|253|236|255	5.04	255|228|159|255	4	84|251|196|255	11.45									
2127		1|1|1		0.58	f6_010	4	0.58	255|255|255|255	5	255|221|170|255	4.16	255|26|26|255	9.51									
2128		1|1|1		0.51	f6_008	4	0.51	241|252|255|255	3.99	251|116|191|215	4.3	236|71|136|255	5.97									
2129		1|1|1		0.51	f6_008	4	0.51	200|252|255|255	3.64	196|142|262|233	4.54	255|91|236|255	5.49									
2130		1|1|1		0.51	f6_008	4	0.51	249|255|254|255	3.8	74|74|74|255	4.87	255|46|46|255	7.76									
2131		1|1|1		0.69	f6_009	4	0.69	255|252|236|255	3.43	253|233|180|255	4.62	255|128|71|0	6.34									
2132		1|1|1		0.5	f6_009	4	0.5	104|161|255|255	4.66	191|255|241|255	4.25	56|139|255|139	5.54									
2133		1|1|1		0.5	f6_009	4	0.5	255|127|177|160	3.21	196|185|255|255	5.05	255|67|226|166	5.36									
2134		1|1|1		0.5	f6_012	4	0.5	125|125|125|255	5.07	238|238|238|255	4.97	255|195|39|255	4.98									
2135		1|1|1		0.5	f6_012	4	0.5	163|94|94|255	5.07	181|20|20|255	4.97	255|211|146|255	4.98									
2136		1|1|1		0.5	f6_012	4	0.5	99|255|139|255	5.07	161|255|177|255	4.97	255|211|146|255	4.98									
2171		1|1|1		0.57	f6_006	4	0.57	255|249|215|255	3.88	255|219|103|255	4.64	255|169|76|255	13.24									
2172		1|1|1		0.42	f6_007	4	0.42	255|254|223|255	3.81	255|203|110|213	5.32	255|243|225|255	3.86									
2173		1|1|1		0.58	f6_010	4	0.58	255|219|127|204	4.49	255|245|230|255	3.62	255|185|35|165	10.2									
2174		1|1|1		0.51	f6_008	4	0.51	255|243|206|255	4.52	245|216|139|255	5.05	255|169|91|255	7.03									
2175		1|1|1		0.5	f6_009	4	0.5	255|203|127|160	3.21	255|251|240|255	4.17	253|199|83|166	5.97									
2176		1|1|1		0.5	f6_012	4	0.5	255|99|147|255	5.07	255|196|43|255	4.97	255|211|146|255	4.98									
2201		1|1|1		0.5	m7_001	4	0.5	176|225|255|255	3.48	255|255|255|255	3.74	58|78|116|255	6.79									
2202		1|1|1	1	0.5	m7_001	0	0.5	253|212|240|255	3.32	245|219|255|255	3.82	81|40|88|163	6.38									
2203		1|1|1		0.5	m7_001	4	0.5	175|193|140|255	3.5	229|255|219|255	3.82	104|114|96|255	0									
2204		1|1|1		0.5	m7_002	4	0.5	198|241|255|255	0	116|255|249|255	3.29	233|226|255|255	3.66									
2205		1|1|1	1	0.5	m7_002	0	0.5	255|255|255|255	0	255|216|116|255	3.29	255|255|255|255	0									
2206		1|1|1	1	0.5	m7_002	0	0.5	255|255|255|255	0	59|59|59|255	3.29	255|255|255|255	0									
2207		1|1|1	1	0.5	m7_003	0	0.5	255|199|140|255	3.91	234|211|236|255	3.54	83|69|255|255	6.93									
2208		1|1|1		0.5	m7_003	4	0.5	196|255|206|255	3.91	229|236|211|255	3.54	11|136|105|255	6.93									
2209		1|1|1	1	0.1	m7_003	0	0.1	255|255|255|255	0	255|255|255|255	0	255|255|255|255	0									
2210		1|1|1		0	m7_004	4	0	167|235|253|255	0	194|189|255|255	0	89|171|253|255	0									
2211		1|1|1		0	m7_004	4	0	255|255|255|255	0	251|207|188|255	0	255|112|115|255	0									
2212		1|1|1		0	m7_004	4	0	219|255|237|255	0	56|99|74|255	0	255|205|151|255	0									
2213		1|1|1		0.18	m7_005	4	0.18	255|200|58|79	4.47	144|218|255|226	0	183|255|196|137	2.37									
2214		1|1|1	1	0.1	m7_005	0	0.1	255|255|255|255	0	255|255|255|255	0	255|255|255|255	0									
2215		1|1|1		0	m7_005	4	0	255|41|41|255	0	206|24|24|255	0	255|228|157|255	0									
2216		1|1|1		0.5	m7_009	4	0.5	255|44|44|238	3.04	255|255|255|184	2.97	255|226|196|193	3.31									
2217		1|1|1		0.1	m7_009	4	0.1	255|182|142|255	2.78	255|228|172|255	3.6	255|197|93|255	4.39									
2218		1|1|1		0.5	m7_009	4	0.5	58|58|58|107	3.41	56|129|129|164	4.15	255|218|163|142	3.34									
2219		1|1|1		0.1	m7_006	4	0.1	247|196|87|255	0	255|255|255|255	0	255|185|97|255	0									
2220		1|1|1		0	m7_006	4	0	172|227|255|255	0	255|43|82|255	0	255|240|208|255	0									
2221		1|1|1		0	m7_006	4	0	80|233|255|255	0	163|182|255|255	0	255|249|226|255	0									
2222		1|1|1		0.3	m7_008	4	0.3	37|37|37|255	5.41	144|26|33|255	4.55	193|193|193|255	4.16									
2223		1|1|1	1	0.3	m7_008	0	0.3	93|28|28|255	6.92	99|99|99|255	3.71	255|255|255|255	3.76									
2224		1|1|1	1	0.3	m7_008	0	0.3	27|67|146|255	5.41	234|235|236|255	0	193|193|193|255	4.31									
2225		1|1|1		0	m7_011	4	0	31|73|74|255	0	255|48|48|255	0	255|255|255|255	0									
2226		1|1|1		0	m7_011	4	0	161|45|45|255	0	129|255|223|255	0	255|227|74|255	0									
2227		1|1|1		0	m7_011	4	0	217|33|33|255	0	89|193|255|255	0	255|203|93|255	0									
2228		1|1|1		0.5	m7_007	4	0.5	255|212|136|181	3.32	255|146|97|130	3.73	56|56|56|255	4.71									
2229		1|1|1		0.5	m7_007	4	0.5	253|235|189|175	3.19	232|232|232|130	3.73	232|114|114|255	4.71									
2230		1|1|1		0.5	m7_007	4	0.5	255|255|255|255	4.05	255|255|255|166	3.4	45|93|140|255	0									
2231		1|1|1		0	m7_010	4	0	69|196|191|255	3.36	255|192|125|255	4.56	219|255|255|255	0									
2232		1|1|1		0	m7_010	4	0	102|146|217|255	0	255|182|127|255	4.23	254|255|251|255	3.45									
2233		1|1|1		0	m7_010	4	0	100|101|103|255	0	255|198|127|255	4.23	93|93|93|255	3.45									
2234		1|1|1		0.5	m7_012	4	0.5	89|83|83|255	3.49	174|61|61|255	4.51	56|51|51|255	4.27									
2235		1|1|1		0.5	m7_012	4	0.5	255|253|245|255	4.01	206|101|43|255	3.66	255|253|241|255	3.77									
2236		1|1|1		0.5	m7_012	4	0.5	51|133|109|255	0	255|169|91|255	3.54	48|48|48|255	4.44									
2271		1|1|1		0	m7_006	4	0	255|253|187|255	0	255|174|0|255	3.88	255|238|170|255	0									
2272		1|1|1		0.3	m7_008	4	0.3	54|54|54|255	4.2	211|170|60|255	3.99	193|193|193|255	4.31									
2273		1|1|1		0	m7_011	4	0	255|237|0|255	0	255|163|0|255	0	255|214|108|255	0									
2274		1|1|1		0.5	m7_007	4	0.5	255|231|97|204	3.36	58|58|58|166	3.48	255|179|65|255	0									
2275		1|1|1		0	m7_010	4	0	255|202|88|255	4.62	255|192|125|255	3.56	40|41|41|255	3.48									
2276		1|1|1		0.1	m7_012	4	0.1	236|177|90|255	5.33	66|69|73|255	3.66	56|56|56|255	4.05									
2301		1|1|1		0.1	f7_001	4	0.1	211|240|231|255	3.43	155|234|221|255	3.62	47|232|201|255	5.12									
2302		1|1|1		0.1	f7_001	4	0.1	240|255|148|255	3.35	254|255|245|255	3.29	204|255|88|255	4.63									
2303		1|1|1		0.1	f7_001	4	0.1	262|177|235|255	4.11	234|82|167|255	3.62	260|132|193|255	6.32									
2304		1|1|1		0	f7_008	4	0	187|31|138|255	0	255|255|255|223	3.97	258|117|219|255	5.94									
2305		1|1|1		0	f7_008	4	0	107|143|247|255	0	136|121|243|255	5.32	156|108|255|255	5.62									
2306		1|1|1		0	f7_008	4	0	249|249|249|255	3.4	138|255|173|255	3.59	0|255|223|255	4.59									
2307		1|1|1		0.01	f7_007	4	0.01	80|255|211|255	0	214|255|195|255	3.68	253|255|174|255	0									
2308		1|1|1		0.01	f7_007	4	0.01	255|31|31|255	0	255|196|196|255	4.13	255|135|147|255	3.59									
2309		1|1|1		0.01	f7_007	4	0.01	0|255|233|255	3.4	213|254|255|255	3.69	112|255|213|255	0									
2310		1|1|1		0.01	f7_002	4	0.01	196|191|255|222	3.29	245|117|258|246	3.75	127|191|255|255	3.32									
2311		1|1|1		0.01	f7_002	4	0.01	112|255|249|255	3.28	255|255|255|255	5.07	126|245|132|255	3.38									
2312		1|1|1		0.01	f7_002	4	0.01	255|78|78|253	3.08	255|245|213|164	3.6	177|54|255|255	0									
2313		1|1|1		0.01	f7_011	4	0.01	255|56|56|255	3.84	255|146|171|255	3.39	255|255|255|255	3.4									
2314		1|1|1		0.01	f7_011	4	0.01	149|255|150|255	3.33	244|255|149|255	3.41	249|246|220|255	3.56									
2315		1|1|1		0.01	f7_011	4	0.01	99|145|255|255	4.18	135|195|255|255	3.41	236|239|255|255	3.45									
2316		1|1|1		0.01	f7_009	4	0.01	67|241|241|255	0	210|219|255|255	3.99	255|239|172|255	3.56									
2317		1|1|1	1	0	f7_009	0	0	255|0|0|255	3.55	54|54|54|255	0	255|246|196|255	0									
2318		1|1|1		0.1	f7_009	4	0.1	252|58|255|255	3.52	255|255|255|255	3.64	213|225|255|255	3.94									
2319		1|1|1		0.01	f7_010	4	0.01	247|255|240|255	0	168|251|88|255	0	255|240|213|255	0									
2320		1|1|1		0.01	f7_010	4	0.01	240|252|255|255	0	18|157|255|255	0	198|252|255|255	0									
2321		1|1|1		0.01	f7_010	4	0.01	220|240|237|255	0	116|116|116|255	0	241|209|138|255	0									
2322		1|1|1		0.0001	f7_003	4	0.0001	103|75|75|255	2.4	255|11|11|182	2.74	99|0|0|255	3.65									
2323		1|1|1		0.01	f7_003	4	0.01	191|186|253|255	3.92	224|86|255|255	3.35	195|183|255|255	0									
2324		1|1|1	1	0.01	f7_003	0	0.01	255|255|255|255	3.07	101|255|191|255	3.68	240|255|251|255	0									
2325		1|1|1		0.5	f7_004	4	0.5	240|240|240|255	3.56	236|57|57|163	3.82	230|8|8|85	4.03									
2326		1|1|1		0.5	f7_004	4	0.5	240|240|240|255	3.56	110|255|129|255	3.84	36|200|85|255	5.83									
2327		1|1|1		0.5	f7_004	4	0.5	240|240|240|255	3.56	110|165|255|255	5.67	73|125|249|220	9.54									
2328		1|1|1		0.1	f7_012	4	0.1	246|93|255|255	8.72	255|249|254|255	3.5	255|149|247|255	3.5									
2329		1|1|1		0.1	f7_012	4	0.1	255|46|46|255	4.96	232|232|232|255	3.8	255|84|84|255	3.52									
2330		1|1|1		0.1	f7_012	4	0.1	0|233|255|184	3.78	226|247|220|255	3.7	133|255|219|255	3.4									
2331		1|1|1	1	0.1	f7_005	0	0.1	244|253|240|255	3.46	255|225|127|255	3.58	106|186|234|255	3.95									
2332		1|1|1	1	0.1	f7_005	0	0.1	235|255|217|255	3.52	243|251|255|255	3.47	118|255|84|255	4.63									
2333		1|1|1		0.1	f7_005	4	0.1	240|240|240|255	3.43	255|243|151|255	3.6	213|26|26|255	4.98									
2334		1|1|1		0.1	f7_006	4	0.1	255|246|234|255	3.63	48|161|255|255	4.47	129|239|255|255	3.4									
2335		1|1|1		0.1	f7_006	4	0.1	255|255|255|255	3.47	251|53|53|255	4.27	258|70|66|255	3.59									
2336		1|1|1		0	f7_006	4	0	226|255|230|255	3.52	0|255|202|255	3.98	74|217|255|255	3.44									
2371		1|1|1		0.01	f7_010	4	0.01	255|254|228|255	0	255|205|0|255	4.49	241|209|138|255	0									
2372		1|1|1		0.01	f7_003	4	0.01	255|237|0|255	0	255|184|0|255	0	255|235|151|255	0									
2373		1|1|1		0.5	f7_004	4	0.5	240|240|240|255	3.56	258|206|95|255	5.67	255|199|52|220	6.61									
2374		1|1|1		0.1	f7_012	4	0.1	255|200|24|184	6.78	208|208|208|255	4.9	76|68|51|255	3.78									
2375		1|1|1		0.22	f7_005	4	0.22	255|209|61|255	3.52	255|246|211|255	3.64	88|88|88|255	4.11									
2376		1|1|1		0	f7_006	4	0	234|234|234|255	3.52	255|205|0|255	3.98	255|200|58|255	3.44									
2401		1|1|1		0.5	m5_001	4	0.5	101|101|101|255	5.71	146|145|145|255	4.48	255|63|186|0	4.4									
2402		1|1|1		0.5	m5_001	4	0.5	251|228|101|215	6.01	225|194|115|255	6.94	234|220|112|255	5.54									
2403		1|1|1		0.5	m5_001	4	0.5	67|62|37|233	6.74	152|176|155|255	9.26	255|248|213|255	8.84									
2404		1|1|1		0.6	m5_004	4	0.6	144|112|72|255	7.95	255|112|112|153	4.17	56|56|56|255	3.66									
2405		1|1|1		0.6	m5_004	4	0.6	74|74|74|255	10.74	168|234|93|255	5.47	47|46|46|243	4.39									
2406		1|1|1		0.6	m5_004	4	0.6	211|211|211|144	9.6	255|255|255|211	5.03	208|208|208|255	4.41									
2407		1|1|1		0.5	m5_006	4	0.5	111|147|253|211	5.69	212|144|255|195	4.84	191|247|255|255	7.72									
2408		1|1|1		0.5	m5_006	4	0.5	213|163|88|255	7.2	146|106|35|255	8.21	204|104|75|171	4.29									
2409		1|1|1		0.5	m5_006	4	0.5	226|226|226|255	6.34	187|183|162|255	8.21	255|182|91|171	4.29									
2410		1|1|1		0.45	m5_002	4	0.45	185|237|255|209	0	113|119|255|255	7.76	255|211|172|121	2.77									
2411		1|1|1		0.45	m5_002	4	0.45	245|226|196|185	2.65	255|63|75|88	3.41	234|189|212|128	0									
2412		1|1|1		0.45	m5_002	4	0.45	133|133|133|255	5.19	155|155|155|255	2.25	255|86|86|255	7.41									
2413		1|1|1		0.5	m5_007	4	0.5	238|115|115|187	4.26	236|217|210|255	4.3	139|227|245|179	5.6									
2414		1|1|1		0.5	m5_007	4	0.5	97|144|111|187	4.26	255|210|131|255	3.77	245|220|115|179	4.62									
2415		1|1|1		0.5	m5_007	4	0.5	255|56|56|206	4.32	48|48|48|136	0	232|205|176|255	0									
2416		1|1|1		0.5	m5_003	4	0.5	168|255|247|255	6.19	255|158|95|255	6.36	255|228|170|255	7.47									
2417		1|1|1		0.5	m5_003	4	0.5	251|159|108|106	4.29	255|245|252|255	5.31	255|255|255|255	7.47									
2418		1|1|1		0.5	m5_003	4	0.5	85|140|185|106	6.3	255|80|80|255	3.27	101|49|73|255	7.47									
2419		1|1|1		0.5	m5_005	4	0.5	189|97|97|110	3.76	223|175|104|121	0	221|221|221|138	5.71									
2420		1|1|1		0.46	m5_005	4	0.46	130|145|249|235	3.35	136|152|255|131	4.02	242|243|227|239	7.64									
2421		1|1|1		0.5	m5_005	4	0.5	44|44|41|110	0	217|194|95|121	0	255|191|123|138	5.39									
2422		1|1|1		0.5	m5_009	4	0.5	101|191|255|78	2.76	255|255|255|255	2.71	255|255|255|136	4.05									
2423		1|1|1		0.5	m5_009	4	0.5	138|255|197|212	3.55	243|240|255|255	7.58	255|192|114|255	7.48									
2424		1|1|1		0.5	m5_009	4	0.5	255|252|245|255	7.63	193|145|102|255	7.8	243|112|112|208	6.74									
2425		1|1|1		0.5	m5_008	4	0.5	255|162|78|255	8.32	110|183|123|255	3.68	174|174|171|255	9.32									
2426		1|1|1		0.5	m5_008	4	0.5	59|198|255|255	7.26	111|124|253|219	3.33	213|143|122|255	9.26									
2427		1|1|1		0.5	m5_008	4	0.5	219|196|122|188	7.26	208|196|145|219	3.07	97|248|255|255	5.28									
2428		1|1|1		0.82	m5_005	4	0.82	191|138|0|110	0	129|129|129|29	0	255|191|123|138	5.39									
2429		1|1|1		0.62	m5_009	4	0.62	63|52|52|255	9.03	255|171|13|53	6.7	255|174|0|255	8.04									
2430		1|1|1		0.5	m5_008	4	0.5	73|73|73|255	8	255|174|31|255	3.76	255|174|0|255	6.89									
2431		1|1|1		0.5	m5_008	4	0.5	255|162|78|255	8.32	110|183|123|255	3.68	174|174|171|255	9.32									
2432		1|1|1		0.5	m5_008	4	0.5	59|198|255|255	7.26	111|124|253|219	3.33	213|143|122|255	9.26									
2433		1|1|1		0.5	m5_008	4	0.5	219|196|122|188	7.26	208|196|145|219	3.07	97|248|255|255	5.28									
2471		1|1|1		0.5	m5_008	4	0.5	255|162|78|255	8.32	110|183|123|255	3.68	174|174|171|255	9.32									
2472		1|1|1		0.5	m5_008	4	0.5	59|198|255|255	7.26	111|124|253|219	3.33	213|143|122|255	9.26									
2473		1|1|1		0.5	m5_008	4	0.5	219|196|122|188	7.26	208|196|145|219	3.07	97|248|255|255	5.28									
2474		1|1|1		0.5	m5_008	4	0.5	73|73|73|255	8	255|174|31|255	3.76	255|174|0|255	6.89									
2475		1|1|1		0.5	m5_008	4	0.5	73|73|73|255	8	255|174|31|255	3.76	255|174|0|255	6.89									
2501		1|1|1		0.5	m5_001	4	0.5	101|101|101|255	5.71	146|145|145|255	4.48	255|63|186|0	4.4									
2502		1|1|1		0.5	m5_001	4	0.5	251|228|101|215	6.01	225|194|115|255	6.94	234|220|112|255	5.54									
2503		1|1|1		0.5	m5_001	4	0.5	67|62|37|233	6.74	152|176|155|255	9.26	255|248|213|255	8.84									
2504		1|1|1		0.6	m5_004	4	0.6	144|112|72|255	7.95	255|112|112|153	4.17	56|56|56|255	3.66									
2505		1|1|1		0.6	m5_004	4	0.6	74|74|74|255	10.74	168|234|93|255	5.47	47|46|46|243	4.39									
2506		1|1|1		0.6	m5_004	4	0.6	211|211|211|144	9.6	255|255|255|211	5.03	208|208|208|255	4.41									
2507		1|1|1		0.5	m5_006	4	0.5	111|147|253|211	5.69	212|144|255|195	4.84	191|247|255|255	7.72									
2508		1|1|1		0.5	m5_006	4	0.5	213|163|88|255	7.2	146|106|35|255	8.21	204|104|75|171	4.29									
2509		1|1|1		0.5	m5_006	4	0.5	226|226|226|255	6.34	187|183|162|255	8.21	255|182|91|171	4.29									
2510		1|1|1		0.45	m5_002	4	0.45	185|237|255|209	0	113|119|255|255	7.76	255|211|172|121	2.77									
2511		1|1|1		0.45	m5_002	4	0.45	245|226|196|185	2.65	255|63|75|88	3.41	234|189|212|128	0									
2512		1|1|1		0.45	m5_002	4	0.45	133|133|133|255	5.19	155|155|155|255	2.25	255|86|86|255	7.41									
2513		1|1|1		0.5	m5_007	4	0.5	238|115|115|187	4.26	236|217|210|255	4.3	139|227|245|179	5.6									
2514		1|1|1		0.5	m5_007	4	0.5	97|144|111|187	4.26	255|210|131|255	3.77	245|220|115|179	4.62									
2515		1|1|1		0.5	m5_007	4	0.5	255|56|56|206	4.32	48|48|48|136	0	232|205|176|255	0									
2516		1|1|1		0.5	m5_003	4	0.5	168|255|247|255	6.19	255|158|95|255	6.36	255|228|170|255	7.47									
2517		1|1|1		0.5	m5_003	4	0.5	251|159|108|106	4.29	255|245|252|255	5.31	255|255|255|255	7.47									
2518		1|1|1		0.5	m5_003	4	0.5	85|140|185|106	6.3	255|80|80|255	3.27	101|49|73|255	7.47									
2519		1|1|1		0.5	m5_005	4	0.5	189|97|97|110	3.76	223|175|104|121	0	221|221|221|138	5.71									
2520		1|1|1		0.46	m5_005	4	0.46	130|145|249|235	3.35	136|152|255|131	4.02	242|243|227|239	7.64									
2521		1|1|1		0.5	m5_005	4	0.5	44|44|41|110	0	217|194|95|121	0	255|191|123|138	5.39									
2522		1|1|1		0.5	m5_009	4	0.5	101|191|255|78	2.76	255|255|255|255	2.71	255|255|255|136	4.05									
2523		1|1|1		0.5	m5_009	4	0.5	138|255|197|212	3.55	243|240|255|255	7.58	255|192|114|255	7.48									
2524		1|1|1		0.5	m5_009	4	0.5	255|252|245|255	7.63	193|145|102|255	7.8	243|112|112|208	6.74									
2525		1|1|1		0.5	m5_008	4	0.5	255|162|78|255	8.32	110|183|123|255	3.68	174|174|171|255	9.32									
2526		1|1|1		0.5	m5_008	4	0.5	59|198|255|255	7.26	111|124|253|219	3.33	213|143|122|255	9.26									
2527		1|1|1		0.5	m5_008	4	0.5	219|196|122|188	7.26	208|196|145|219	3.07	97|248|255|255	5.28									
