ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	Desc
3115		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13115	峨眉外装剑4·颜色3
3116		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13116	峨眉外装剑4·颜色4
3117		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13117	峨眉外装剑5·颜色1
3118		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13118	峨眉外装剑5·颜色2
3119		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13119	峨眉外装剑5·颜色3
3120		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13120	峨眉外装剑5·颜色4
3121		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13121	峨眉外装剑6·颜色1
3122		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13122	峨眉外装剑6·颜色2
3123		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13123	峨眉外装剑6·颜色3
3124		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13124	峨眉外装剑6·颜色4
3125		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13125	峨眉外装剑7·颜色1
3126		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13126	峨眉外装剑7·颜色2
3127		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13127	峨眉外装剑7·颜色3
3128		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13128	峨眉外装剑7·颜色4
3129		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13129	峨眉外装剑8·颜色1
3130		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13130	峨眉外装剑8·颜色2
3131		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13131	峨眉外装剑8·颜色3
3132		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13132	峨眉外装剑8·颜色4
3133		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13133	峨眉外装剑9·颜色1
3134		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13134	峨眉外装剑9·颜色2
3135		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13135	峨眉外装剑9·颜色3
3136		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13136	峨眉外装剑9·颜色4
3137		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13137	峨眉外装剑10·颜色1
3138		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13138	峨眉外装剑10·颜色2
3139		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13139	峨眉外装剑10·颜色3
3140		Player/Doodads/weapons/Prefabs/f2_w_s001.prefab		13140	峨眉外装剑10·颜色4
3201	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13201		桃花外装锤1·颜色1
3202	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13202		桃花外装锤1·颜色2
3203	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13203		桃花外装锤1·颜色3
3204	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13204		桃花外装锤1·颜色4
3205	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13205		桃花外装锤2·颜色1
3206	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13206		桃花外装锤2·颜色2
3207	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13207		桃花外装锤2·颜色3
3208	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13208		桃花外装锤2·颜色4
3209	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13209		桃花外装锤3·颜色1
3210	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13210		桃花外装锤3·颜色2
3211	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13211		桃花外装锤3·颜色3
3212	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13212		桃花外装锤3·颜色4
3213	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13213		桃花外装锤4·颜色1
3214	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13214		桃花外装锤4·颜色2
3215	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13215		桃花外装锤4·颜色3
3216	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13216		桃花外装锤4·颜色4
3217	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13217		桃花外装锤5·颜色1
3218	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13218		桃花外装锤5·颜色2
3219	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13219		桃花外装锤5·颜色3
3220	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13220		桃花外装锤5·颜色4
3221	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13221		桃花外装锤6·颜色1
3222	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13222		桃花外装锤6·颜色2
3223	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13223		桃花外装锤6·颜色3
3224	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13224		桃花外装锤6·颜色4
3225	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13225		桃花外装锤7·颜色1
3226	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13226		桃花外装锤7·颜色2
3227	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13227		桃花外装锤7·颜色3
3228	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13228		桃花外装锤7·颜色4
3229	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13229		桃花外装锤8·颜色1
3230	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13230		桃花外装锤8·颜色2
3231	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13231		桃花外装锤8·颜色3
3232	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13232		桃花外装锤8·颜色4
3233	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13233		桃花外装锤9·颜色1
3234	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13234		桃花外装锤9·颜色2
3235	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13235		桃花外装锤9·颜色3
3236	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13236		桃花外装锤9·颜色4
3237	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13237		桃花外装锤10·颜色1
3238	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13238		桃花外装锤10·颜色2
3239	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13239		桃花外装锤10·颜色3
3240	Player/Doodads/weapons/Prefabs/f1_w_a001.prefab		13240		桃花外装锤10·颜色4
3301		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13301	逍遥外装枪1·颜色1
3302		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13302	逍遥外装枪1·颜色2
3303		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13303	逍遥外装枪1·颜色3
3304		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13304	逍遥外装枪1·颜色4
3305		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13305	逍遥外装枪2·颜色1
3306		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13306	逍遥外装枪2·颜色2
3307		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13307	逍遥外装枪2·颜色3
3308		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13308	逍遥外装枪2·颜色4
3309		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13309	逍遥外装枪3·颜色1
3310		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13310	逍遥外装枪3·颜色2
3311		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13311	逍遥外装枪3·颜色3
3312		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13312	逍遥外装枪3·颜色4
3313		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13313	逍遥外装枪4·颜色1
3314		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13314	逍遥外装枪4·颜色2
3315		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13315	逍遥外装枪4·颜色3
3316		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13316	逍遥外装枪4·颜色4
3317		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13317	逍遥外装枪5·颜色1
3318		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13318	逍遥外装枪5·颜色2
3319		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13319	逍遥外装枪5·颜色3
3320		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13320	逍遥外装枪5·颜色4
3321		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13321	逍遥外装枪6·颜色1
3322		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13322	逍遥外装枪6·颜色2
3323		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13323	逍遥外装枪6·颜色3
3324		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13324	逍遥外装枪6·颜色4
3325		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13325	逍遥外装枪7·颜色1
3326		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13326	逍遥外装枪7·颜色2
3327		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13327	逍遥外装枪7·颜色3
3328		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13328	逍遥外装枪7·颜色4
3329		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13329	逍遥外装枪8·颜色1
3330		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13330	逍遥外装枪8·颜色2
3331		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13331	逍遥外装枪8·颜色3
3332		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13332	逍遥外装枪8·颜色4
3333		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13333	逍遥外装枪9·颜色1
3334		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13334	逍遥外装枪9·颜色2
3335		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13335	逍遥外装枪9·颜色3
3336		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13336	逍遥外装枪9·颜色4
3337		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13337	逍遥外装枪10·颜色1
3338		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13338	逍遥外装枪10·颜色2
3339		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13339	逍遥外装枪10·颜色3
3340		Player/Doodads/weapons/Prefabs/m1_w_l001.prefab		13340	逍遥外装枪10·颜色4
3401		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13401	武当外装剑1·颜色1
3402		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13402	武当外装剑1·颜色2
3403		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13403	武当外装剑1·颜色3
3404		Player/Doodads/weapons/Prefabs/m3_w_s001.prefab		13404	武当外装剑1·颜色4
3405	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13405	13405	武当外装剑2·颜色1
3406	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13406	13406	武当外装剑2·颜色2
3407	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13407	13407	武当外装剑2·颜色3
3408	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13408	13408	武当外装剑2·颜色4
3409	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13409	13409	武当外装剑3·颜色1
3410	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13410	13410	武当外装剑3·颜色2
3411	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13411	13411	武当外装剑3·颜色3
3412	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13412	13412	武当外装剑3·颜色4
3413	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13413	13413	武当外装剑4·颜色1
3414	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13414	13414	武当外装剑4·颜色2
3415	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13415	13415	武当外装剑4·颜色3
3416	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13416	13416	武当外装剑4·颜色4
3417	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13417	13417	武当外装剑5·颜色1
3418	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13418	13418	武当外装剑5·颜色2
3419	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13419	13419	武当外装剑5·颜色3
3420	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13420	13420	武当外装剑5·颜色4
3421	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13421	13421	武当外装剑6·颜色1
3422	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13422	13422	武当外装剑6·颜色2
3423	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13423	13423	武当外装剑6·颜色3
3424	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13424	13424	武当外装剑6·颜色4
3425	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13425	13425	武当外装剑7·颜色1
3426	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13426	13426	武当外装剑7·颜色2
3427	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13427	13427	武当外装剑7·颜色3
3428	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13428	13428	武当外装剑7·颜色4
3429	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13429	13429	武当外装剑8·颜色1
3430	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13430	13430	武当外装剑8·颜色2
3431	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13431	13431	武当外装剑8·颜色3
3432	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13432	13432	武当外装剑8·颜色4
3433	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13433	13433	武当外装剑9·颜色1
3434	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13434	13434	武当外装剑9·颜色2
3435	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13435	13435	武当外装剑9·颜色3
3436	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13436	13436	武当外装剑9·颜色4
3437	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13437	13437	武当外装剑10·颜色1
3438	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13438	13438	武当外装剑10·颜色2
3439	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13439	13439	武当外装剑10·颜色3
3440	Player/Doodads/weapons/Prefabs/m3_w_s001_L.prefab	Player/Doodads/weapons/Prefabs/m3_w_s001_R.prefab	13440	13440	武当外装剑10·颜色4
3501	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13501	13501	天忍外装刺1·颜色1
3502	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13502	13502	天忍外装刺1·颜色2
3503	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13503	13503	天忍外装刺1·颜色3
3504	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13504	13504	天忍外装刺1·颜色4
3505	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13505	13505	天忍外装刺2·颜色1
3506	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13506	13506	天忍外装刺2·颜色2
3507	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13507	13507	天忍外装刺2·颜色3
3508	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13508	13508	天忍外装刺2·颜色4
3509	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13509	13509	天忍外装刺3·颜色1
3510	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13510	13510	天忍外装刺3·颜色2
3511	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13511	13511	天忍外装刺3·颜色3
3512	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13512	13512	天忍外装刺3·颜色4
3513	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13513	13513	天忍外装刺4·颜色1
3514	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13514	13514	天忍外装刺4·颜色2
3515	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13515	13515	天忍外装刺4·颜色3
3516	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13516	13516	天忍外装刺4·颜色4
3517	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13517	13517	天忍外装刺5·颜色1
3518	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13518	13518	天忍外装刺5·颜色2
3519	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13519	13519	天忍外装刺5·颜色3
3520	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13520	13520	天忍外装刺5·颜色4
3521	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13521	13521	天忍外装刺6·颜色1
3522	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13522	13522	天忍外装刺6·颜色2
3523	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13523	13523	天忍外装刺6·颜色3
3524	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13524	13524	天忍外装刺6·颜色4
3525	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13525	13525	天忍外装刺7·颜色1
3526	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13526	13526	天忍外装刺7·颜色2
3527	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13527	13527	天忍外装刺7·颜色3
3528	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13528	13528	天忍外装刺7·颜色4
3529	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13529	13529	天忍外装刺8·颜色1
3530	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13530	13530	天忍外装刺8·颜色2
3531	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13531	13531	天忍外装刺8·颜色3
3532	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13532	13532	天忍外装刺8·颜色4
3533	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13533	13533	天忍外装刺9·颜色1
3534	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13534	13534	天忍外装刺9·颜色2
3535	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13535	13535	天忍外装刺9·颜色3
3536	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13536	13536	天忍外装刺9·颜色4
3537	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13537	13537	天忍外装刺10·颜色1
3538	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13538	13538	天忍外装刺10·颜色2
3539	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13539	13539	天忍外装刺10·颜色3
3540	Player/Doodads/weapons/Prefabs/f3_w_d001_l.prefab	Player/Doodads/weapons/Prefabs/f3_w_d001_r.prefab	13540	13540	天忍外装刺10·颜色4
3601		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13601	少林外装棍1·颜色1
3602		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13602	少林外装棍1·颜色2
3603		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13603	少林外装棍1·颜色3
3604		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13604	少林外装棍1·颜色4
3605		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13605	少林外装棍2·颜色1
3606		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13606	少林外装棍2·颜色2
3607		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13607	少林外装棍2·颜色3
3608		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13608	少林外装棍2·颜色4
3609		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13609	少林外装棍3·颜色1
3610		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13610	少林外装棍3·颜色2
3611		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13611	少林外装棍3·颜色3
3612		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13612	少林外装棍3·颜色4
3613		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13613	少林外装棍4·颜色1
3614		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13614	少林外装棍4·颜色2
3615		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13615	少林外装棍4·颜色3
3616		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13616	少林外装棍4·颜色4
3617		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13617	少林外装棍5·颜色1
3618		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13618	少林外装棍5·颜色2
3619		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13619	少林外装棍5·颜色3
3620		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13620	少林外装棍5·颜色4
3621		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13621	少林外装棍6·颜色1
3622		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13622	少林外装棍6·颜色2
3623		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13623	少林外装棍6·颜色3
3624		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13624	少林外装棍6·颜色4
3625		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13625	少林外装棍7·颜色1
3626		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13626	少林外装棍7·颜色2
3627		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13627	少林外装棍7·颜色3
3628		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13628	少林外装棍7·颜色4
3629		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13629	少林外装棍8·颜色1
3630		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13630	少林外装棍8·颜色2
3631		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13631	少林外装棍8·颜色3
3632		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13632	少林外装棍8·颜色4
3633		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13633	少林外装棍9·颜色1
3634		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13634	少林外装棍9·颜色2
3635		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13635	少林外装棍9·颜色3
3636		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13636	少林外装棍9·颜色4
3637		Player/Doodads/weapons/Prefabs/m4_w_w001.prefab		13637	少林外装棍10·颜色1
