nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
198	198		1178	你們給我站住！你們……你們竟然搶劫！					
198	198		1188	小子，懷璧其罪，誰讓你自己武功不行，想拿回寶玉，只管來找我們兄弟討教！我們隨時奉陪！					
198	198				（前面似乎發生了什麼事情，去看看怎麼回事）				
199	199				怎麼了？發生什麼事情了？				
199	199		1178	唉，都怨我自己武功低微，家傳寶玉被搶走了也沒辦法，若是我也有獨孤大俠那樣的武功就好了！					
199	199				咦？你認識獨孤大俠？				
199	199		1178	我自小聽我娘談起獨孤大俠，可惜我天資魯鈍，別說成為獨孤大俠那樣的高手了！連這些小流氓、小賊匪都打不過！					
199	199				你在這等著，我替你將寶玉討回來，然後你要跟我說說獨孤大俠的事蹟。				
199	199		1178	真的嗎？太謝謝你了！一言為定！					
200	200				就是你們將劍雲的家傳寶玉搶走了？識相的就快快交出來，否則別怪我不客氣！				
200	200		1187	大膽！敢這麼對我們大哥說話！你是不是活得不耐煩了！弟兄們！上！					
201	201		1188	看不出來你還有兩下子，哼，看來我不出手是不行了！					
202	202		1188	大俠饒命！饒命啊！給！寶玉給你！我身上的錢財都給你！求你饒命啊！					
202	202				（咦，這塊玉竟然通體赤紅，真是神奇）誰要你的錢財！滾吧！不要讓我再看到你們行兇！				
203	203				劍雲，你看看家傳的寶玉是否這塊？				
203	203		1178	大俠真是太謝謝你了！（臉上一紅）可是我所知的獨孤大俠的事蹟，不多，你跟我回去見見我娘吧！她和獨孤大俠有過一面之緣，知道的事情更多！走吧！					
204	204		1181	雲兒！你跑到哪裡去了？唉，真是讓人擔心……這位是……？					
204	204		1178	娘！你還記得那夥老是欺負我的賊匪嗎？他們今天還搶走了我的寶玉，幸好遇見這位大俠，他們都被打跑了！娘，他想知道關於獨孤大俠的事蹟，您從小就跟我講述，就告訴他吧！					
204	204		1181	（疑惑）秋雨先謝過俠士幫助雲兒之恩，只是……獨孤大俠是我的大恩人，我不得不謹慎些，不知俠士想知道這些陳年往事，所為何事？					
204	204				見過秋雨姑娘。實不相瞞，獨孤大俠俠名遠播，令人心生嚮往，故前來此處瞭解他的生平事蹟！				
204	204		1181	原來如此，瞧你不像是壞人，這些事也沒什麼大不了的，當年我隨母親投奔少時她定親的夫君，這奸賊位居朝廷將軍，位高權重，竟不與我們相認，反將我賣到青樓，母親一氣之下……唉。					
204	204		1181	我流落青樓，雖賣藝不賣身，卻也只得自歎命苦，後來獨孤公子出現，冒著得罪高官的風險，替我將祖傳紅玉帶給舅父劉雲，將我救出，故我兒名「劍雲」，便是紀念他二人。					
204	204				原來如此，為救一人，不惜與朝廷高管抗爭，好氣魄！多謝秋雨姑娘相告，在下還有要事回襄陽，就不打擾姑娘了，告辭。				
204	204		1181	大俠留步，我舅父劉雲如今就在襄陽城中，他喜好喝酒，故我時常釀一些給他，不知可否替我將這壺酒帶去給他？					
204	204				好！秋雨姑娘請放心！				
205	205				劉將軍，我們又見面了！				
205	205		91	怎麼？小傢伙，是不是還不過癮，還想再去戰場歷練一番？					
205	205				將軍說笑了，我這次來，是替秋雨姑娘帶來了美酒！				
205	205		91	（驚異）哦？你認得秋雨丫頭？哈哈哈，那丫頭自從嫁人以後，是愈發賢慧了！好！謝謝你了！					
205	205				不必客氣。				
206	206		99	哦？回來了，看你喜上眉頭的樣子，怕是有所收穫？					
206	206				正是。當年獨孤大俠幫過的人，如今都活的安好，當年獨孤大俠嫉惡如仇，勇氣過人！不愧是大俠！				
206	206		99	嘁，不就是救了幾個人麼？愛管閒事，不過被你這麼一提醒，我倒是想起來當年我家剛搬來襄陽時，還聽我爹爹說過關于他和張如夢管的閒事，你要不要聽聽？					
206	206				願聞其詳！				
208	208				痛快！張如夢公子與獨孤大俠都是真俠士！				
208	208		99	只會逞英雄，若是當時他們的武功不及他人，只怕不但害了自己，也害了別人。就像當年那位張琳心姑娘一樣，想以身赴險擊潰採花賊，不料反身陷賊窩。					
208	208				張姑娘？若不是如此，又豈會有她與獨孤大俠的一段姻緣呢？唉，雖然並不長久……只是不知道當年到底是怎麼回事！				
208	208		99	這我可就不知道了，你若是想知道，得先找到當年帶他們出海的老王。不妨先去城裡問問衛兵是否知道老王的下落。					
209	209				衛兵大哥，請問是否知道如今老王在哪？				
209	209		1202	老王？是那個一天只出一次海的人？他前些年賺夠了錢，（指了指你手中的地圖）在這兒找了一處地方住下，如今早就不幹這行了，你若是想找他出海，怕是不可能了。					
209	209				多謝衛兵大哥！				
210	210				請問老人家是否就是當年擅於出海的老王？				
210	210		1183	嗯？呵呵，那都是好多年前的事了，如今我老了，可幹不了這行了。					
210	210				老人家，聽說您曾經帶獨孤劍前往碧霞島救出被採花賊掠走的女子，不知可否告訴我此事的經過？				
210	210		1183	你想知道這個啊，那我就……說到這個，當年我一直很疑惑，賈老實那個人從不做虧本生意，獨孤劍那小子到底是用什麼方法讓賈老實幫他的，如果你能打聽到，我就告訴你！					
210	210				好！一言為定！（先去賈老實那裡看看好了！）				
211	211				賈老實！我想知道當年你為什麼要幫獨孤劍，你想要什麼只管說！				
211	211		1185	呵呵，是老王讓你來的吧，看來你有求於他，這樣吧，昔日南宮彩虹姑娘在一個在偏遠的地方埋了一個布包，可是南宮家的守衛太厲害，我一直沒能拿到，你要是能找出來給我，我就告訴你整件事！					
211	211				好！就這麼說定了！（此事可有些麻煩）				
212	212		1014	站住！什麼人敢亂闖這兒！這兒可是我家飛雲少爺重金買下的！昔日夫人的住所，禁止任何人私自進入！					
212	212				煩請諸位通融一番，我只是進去尋獲一件當年的失物……				
212	212		1014	放屁！莫說是沒有，就算是有，那也是我家飛雲少爺的東西！趕緊滾！					
212	212				唉，既然如此，只能手下見真章了！				
214	214				這包裹入手頗輕……還有一股臭味……看來不像是貴重之物，到底是什麼東西？還是別放入我的行囊了，免得臭烘烘的！				
215	215				賈老實！布包我給你帶來了！				
215	215		1185	好！（接過一聞）不錯！看來是真的，哈哈哈，我就先告訴你當年的事情吧，當年我傾慕南宮彩虹姑娘，所以讓獨孤劍這小子替我去向她要一滴眼淚，我現在都還在冰窖中珍藏著呢！					
215	215				眼淚？你如何知道這就是南宮姑娘的眼淚？				
215	215		1185	傳說南宮姑娘的淚水有西域曼陀羅花的香味，那是南宮小姐特有的味道，唉，她果真是沉魚落雁之容，羞花閉月之貌？如此絕代佳人！當真是讓人心生嚮往啊！					
215	215				（我才不信，恐怕只是帶有曼陀羅花香味的清水吧……）原來如此，我先回去找老王，回頭再來找你！				
215	215		1185	（擺手）去吧去吧，我要趕緊看看這布包中的東西是否如我當年所料！					
216	216				老王，事情的經過是這樣的……				
216	216		719	你將整件事情的來龍去脈說了一遍……					
216	216		1183	原來是這樣，難怪，難怪，唉，想不到賈大爺還是個癡情種子，總算是了結了我當年的一樁心事！來，我來給你好好講講當年島上的一些見聞……					
218	218		1183	當年老漢還真沒看出來，他一個人就能把這麼多賊人都收拾掉，救回那幾位姑娘，為素未謀面的人以身犯險，獨孤公子真是重情重義之人，算真是一位少年英雄，呵呵。					
218	218		1183	後來他還和其中一位張琳心姑娘喜結連理了。當時還有一位何員外的女兒何梅也傾心於他。唉，也不知道後來他們到底怎麼樣了。					
218	218				（看來老王還未知道張姑娘的死訊）實不相瞞，當年張姑娘與獨孤大俠共同抗金，在一場戰役中不幸香消玉殞……				
218	218		1183	啊！這……這可真是上天不公啊！獨孤公子如此俠義心腸，唉，難怪之前還聽聞獨孤公子抗金的事蹟，後來就漸漸失去了消息……					
218	218				老王，你也別太感慨了，我還有些事，就先告辭了！謝謝你告知我這些！				
219	219		1176	你們……你們不要過來！再過來！我……我就要喊人了！					
219	219				咦？這話怎麼聽起來這麼耳熟……呃，這不是先前那個姑娘嗎……唉，好人當到底，就再幫她一次吧！				
220	220		1176	你……怎地又是你……唉，多謝你多次相救……小富……看來是上天註定我們有緣無份……					
220	220				（這真是無奇不有，我救了這姑娘，她反而不太高興，不行，我得問問到底是怎麼回事！）				
221	221				姑娘，這到底是怎麼回事？				
221	221		1176	我……唉，一言難盡……					
221	221		1173	筱薔，既然事情已經發展到這個地步了，讓我來說吧！					
6221	6221				你……咦，你不是周木匠的兒子嗎？你怎麼會在這兒？				
6221	6221		1173	我叫周小富，她叫做何筱薔，我與她真心相愛，奈何她娘親何梅出身很好，嫌我太窮，不肯將筱薔嫁給我。唉，當年何梅嫁人，是她丈夫入贅，可我父母又豈會同意？唉！					
6221	6221		1173	唉，請這些人來幫我們演這場兩場戲，我們已是山窮水盡，本以為像她娘當年被擄走一樣，我救出她或許有一線機會，看來是真的不能用這種取巧的手段……					
6221	6221				原來如此，等等，何梅？那不就是何員外的女兒？不如這樣，既然別無他法，我幫你去看看！也許有所轉機！				
6221	6221		1173	唉，如今我已不抱任何希望了，隨你吧。					
222	222				何夫人，不知可還記得獨孤劍？				
222	222		1205	獨孤劍？他是我的救命恩人……你……你是他什麼人？					
222	222				在下乃是他忘年之交，當年他在碧霞島救了姑娘，想不到姑娘還銘記于心，希望何夫人看在我的份上，成全了貴千金與周小富。				
222	222		1205	小富？唉，其實這小子哪裡都好，我也很是中意，就是太過自卑，我只是想讓他再磨練一番，志向再大一些，好好成就一番事業，兩人攜手到老，豈是如此容易之事？					
222	222				原來何夫人也不反對！那真是太好了！我想辦法督促他一番！				
223	223				小富兄弟，我已經去見過何夫人了，她說可以給你一個機會，不過必須做出點成績，否則此事休提！				
