Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
旋風斬	1389	2	25	CastSkill	1390					
旋風斬	1389	2	30	CastSkill	1390					
旋風斬	1389	2	35	CastSkill	1390					
旋風斬	1389	2	40	CastSkill	1390					
旋風斬	1389	2	45	CastSkill	1390					
旋風斬	1389	2	50	CastSkill	1390					
旋風斬	1389	2	55	CastSkill	1390					
旋風斬	1389	2	60	CastSkill	1390					
旋風斬	1389	2	65	CastSkill	1390					
旋風斬	1389	2	70	CastSkill	1390					
旋風斬	1389	2	75	CastSkill	1390					
旋風斬	1389	3		ClearEffect	1802					
旋風斬_子1	1390	1		CastSkill	1390					
旋風斬_子2	1391	1		CastSkill	1391					
旋扇	1392	2	5	CastSkill	1392					
旋扇_子	1393	1		CastSkill	1393					
扇形鏢	1394	2	3	CastSkill	1395					
扇形鏢	1394	2	8	CastSkill	1394					
扇形鏢	1394	3		DoCommonAct	7			20		
扇形鏢_子	1395	1		CastSkill	1395					
毒霧	1396	2	5	CastSkill	1396					
毒霧	1396	3		DoCommonAct	7			20		
毒霧	1397	2	5	CastSkill	1397					
火焰噴射陷阱	1398	1		CrossFade	1					
火焰噴射陷阱	1398	1		InstantDir	1000					
火焰噴射陷阱	1398	1		CastSkill	1398					
火焰噴射陷阱_子	1399	1		CastSkill	1399					
矩形8*2預警_0.2秒	1401	1		DoCommonAct	7	96		3		
矩形8*2預警_0.4秒	1402	1		DoCommonAct	7	96		6		
矩形8*2預警_0.6秒	1403	1		DoCommonAct	7	96		9		
矩形8*2預警_0.8秒	1404	1		DoCommonAct	7	96		12		
矩形8*2預警_1秒	1405	1		DoCommonAct	7	96		15		
矩形8*2預警_1.2秒	1406	1		DoCommonAct	7	96		18		
矩形8*2預警_1.4秒	1407	1		DoCommonAct	7	96		21		
矩形8*2預警_1.6秒	1408	1		DoCommonAct	7	96		24		
矩形8*2預警_1.8秒	1409	1		DoCommonAct	7	96		27		
矩形8*2預警_2秒	1410	1		DoCommonAct	7	96		30		
圓形半徑4.9米預警_0.2秒	1411	1		DoCommonAct	7	1451		3		
圓形半徑4.9米預警_0.4秒	1412	1		DoCommonAct	7	1451		6		
圓形半徑4.9米預警_0.6秒	1413	1		DoCommonAct	7	1451		9		
圓形半徑4.9米預警_0.8秒	1414	1		DoCommonAct	7	1451		12		
圓形半徑4.9米預警_1秒	1415	1		DoCommonAct	7	1451		15		
圓形半徑4.9米預警_1.2秒	1416	1		DoCommonAct	7	1451		18		
圓形半徑4.9米預警_1.4秒	1417	1		DoCommonAct	7	1451		21		
圓形半徑4.9米預警_1.6秒	1418	1		DoCommonAct	7	1451		24		
圓形半徑4.9米預警_1.8秒	1419	1		DoCommonAct	7	1451		27		
圓形半徑4.9米預警_2秒	1420	1		DoCommonAct	7	1451		30		
圓形半徑4.9米預警_0.2秒	1421	1		DoCommonAct	7	1452		3		
圓形半徑4.9米預警_0.4秒	1422	1		DoCommonAct	7	1452		6		
圓形半徑4.9米預警_0.6秒	1423	1		DoCommonAct	7	1452		9		
圓形半徑4.9米預警_0.8秒	1424	1		DoCommonAct	7	1452		12		
圓形半徑4.9米預警_1秒	1425	1		DoCommonAct	7	1452		15		
圓形半徑4.9米預警_1.2秒	1426	1		DoCommonAct	7	1452		18		
圓形半徑4.9米預警_1.4秒	1427	1		DoCommonAct	7	1452		21		
圓形半徑4.9米預警_1.6秒	1428	1		DoCommonAct	7	1452		24		
圓形半徑4.9米預警_1.8秒	1429	1		DoCommonAct	7	1452		27		
圓形半徑4.9米預警_2秒	1430	1		DoCommonAct	7	1452		30		
圓形半徑3米預警_0.2秒	1431	1		DoCommonAct	7	1453		3		
圓形半徑3米預警_0.4秒	1432	1		DoCommonAct	7	1453		6		
圓形半徑3米預警_0.6秒	1433	1		DoCommonAct	7	1453		9		
圓形半徑3米預警_0.8秒	1434	1		DoCommonAct	7	1453		12		
圓形半徑3米預警_1秒	1435	1		DoCommonAct	7	1694		15		
圓形半徑3米預警_1.2秒	1436	1		DoCommonAct	7	1453		18		
圓形半徑3米預警_1.4秒	1437	1		DoCommonAct	7	1453		21		
圓形半徑3米預警_1.6秒	1438	1		DoCommonAct	7	1453		24		
圓形半徑3米預警_1.8秒	1439	1		DoCommonAct	7	1453		27		
圓形半徑3米預警_2秒	1440	1		DoCommonAct	7	1453		30		
圓形半徑1.5米預警_1.6秒	1441	1		DoCommonAct	7	1454		24		
圓形半徑1.5米預警_2秒	1449	1		DoCommonAct	7	1454		30		
圓形半徑1.5米預警_2秒_10米施法	1450	1		DoCommonAct	7	1454		30		
扇形預警（小）_2秒	1442	1		DoCommonAct	7	97		30		
蓄力1秒_金	11443	1		DoCommonAct	7	1443		15		
蓄力1秒_金	1443	1		PlayEffect	9016	1			3	
蓄力1秒_藍	11444	1		DoCommonAct	7	1444		15		
蓄力1秒_藍	1444	1		PlayEffect	9017	1			3	
蓄力1秒_紅	11445	1		DoCommonAct	7	1445		15		
蓄力1秒_紅	1445	1		PlayEffect	9018	1			3	
蓄力1秒_綠	11446	1		DoCommonAct	7	1446		15		
蓄力1秒_綠	1446	1		PlayEffect	9019	1			3	
圓形半徑0.8米預警_1.6秒	1447	1		DoCommonAct	7	1456		24		
圓形半徑0.8米預警_2秒	1448	1		DoCommonAct	7	1456		30		
圓形半徑4.9米預警_目標點	1451	1		CastSkill	1451					
通用扇形預警90度6米	1452	1		CastSkill	1452					
圓形半徑3米預警_目標點	1453	1		CastSkill	1453					
圓形半徑1.5米預警_目標點	1454	1		CastSkill	1454					
圓形半徑0.8米預警_目標點	1456	1		CastSkill	1456					
範圍熔岩噴發—預警	1458	1		DoCommonAct	7	1459		45		
範圍熔岩噴發—預警_3秒	1459	1		CastSkill	1459					
閃電鏈	1460	1		CastSkill	1460					
旋風	1461	1		PlayEffect	1461	1				
旋風	1461	1		CastSkill	1462					
旋風	1461	2	10	CastSkill	1462					
旋風	1461	2	20	CastSkill	1462					
旋風	1461	2	30	CastSkill	1462					
旋風	1461	2	40	CastSkill	1462					
旋風	1461	2	50	CastSkill	1462					
旋風	1461	2	60	CastSkill	1462					
旋風	1461	2	70	CastSkill	1462					
旋風	1461	3		ClearEffect	210					
旋風_子1	1462	1		CastSkill	1462					
旋風_子1	1462	1		PlayEffect	210					
旋風_子1	1462	3		UnbindEffect	210					
旋風_子2	1463	1		CastSkill	1463					
旋風_前搖	1480	1		PlayEffect	9016				8	
雷擊	1468	2	4	CastSkill	1469					
雷擊	1468	2	8	CastSkill	1468					
冰鎖連環	1470	2	6	CastSkill	1470					
冰鎖連環_蓄力	1471	1		PlayEffect	9017	1			10	
暴風雪	1472	2	5	CastSkill	1472					
暴風雪	1472	2	7	CastSkill	1473					
暴風雪	1472	3		DoCommonAct	7			20		
暴風雪_傷害	1473	1		CastSkill	1473					
金剛墜	1474	1		CrossFade	1					
金剛墜	1474	1		InstantDir	35					
金剛墜	1474	2	18	CastSkill	1475					
金剛墜	1474	2	18	CastSkill	1476					
金剛墜_子	1475	1		CastSkill	1475					
金剛墜_前搖	1477	1		CastSkill	1453					
金剛墜_前搖	1477	1		CastSkill	1477					
金剛墜_前搖	1477	1		PlayEffect	9016				8	
重拳三連擊	1478	1		CrossFade	1					
重拳三連擊	1478	1		InstantDir	1000					
重拳三連擊	1478	2	4	PlayEffect	1479				3	
重拳三連擊	1478	2	6	CastSkill	1478					
重拳三連擊	1478	2	7	MovePos	80	80	80			
重拳三連擊	1478	2	16	PlayEffect	1478					
重拳三連擊	1478	2	18	CastSkill	1478					
重拳三連擊	1478	2	18	MovePos	30	40	100			
重拳三連擊	1478	2	21	PlayEffect	1479					
重拳三連擊	1478	2	23	CastSkill	1479					
重拳三連擊	1478	2	23	MovePos	30	40	100			
重拳三連擊_子	1479	1		CrossFade	1					
重拳三連擊_子	1479	1		InstantDir	1000					
重拳三連擊_子	1479	2	6	CastSkill	1479					
劍雨	1481	2	10	CastSkill	1481					
劍雨	1481	3		DoCommonAct	7			40		
飛劍	1485	1		CrossFade	1					
飛劍	1485	1		InstantDir	1000					
飛劍	1485	2	6	CastSkill	1485					
飛劍	1485	3		DoCommonAct	7			30		
十字劍	1486	2	3	CastSkill	1486					
十字劍	1486	2	5	CastSkill	1487					
鼓舞劍陣	1490	2	7	PlayEffect	4490					
鼓舞劍陣	1490	2	12	CastSkill	1490					
卓非凡普攻	1496	1		CrossFade	1					
卓非凡普攻	1496	1		InstantDir	1000					
卓非凡普攻	1496	2	7	CastSkill	1496					
徐鐵心普攻	1497	1		CrossFade	1					
徐鐵心普攻	1497	1		InstantDir	1000					
徐鐵心普攻	1497	2	8	CastSkill	1497					
buff_回血	1507	1		CastSkill	1507					
buff_攻擊力	1508	1		CastSkill	1508					
buff_抗性	1509	1		CastSkill	1509					
buff_跑速	1510	1		CastSkill	1510					
buffball	1512	1		CastSkill	1512					
buffball	1513	1		CastSkill	1513					
蓄力2秒_金	11521	1		DoCommonAct	7	1521		30		
蓄力2秒_金	1521	1		PlayEffect	9016	1			3	
蓄力2秒_藍	11522	1		DoCommonAct	7	1522		30		
蓄力2秒_藍	1522	1		PlayEffect	9017	1			3	
蓄力2秒_紅	11523	1		DoCommonAct	7	1523		30		
蓄力2秒_紅	1523	1		PlayEffect	9018	1			3	
蓄力2秒_綠	11524	1		DoCommonAct	7	1524		30		
蓄力2秒_綠	1524	1		PlayEffect	9019	1			3	
通用後搖戰鬥站立0.5秒	1525	1		DoCommonAct	7			8		
通用後搖戰鬥站立1秒	1526	1		DoCommonAct	7			15		
通用後搖戰鬥站立1.5秒	1527	1		DoCommonAct	7			23		
通用後搖戰鬥站立2秒	1528	1		DoCommonAct	7			30		
狂暴	1537	1		CastSkill	1537					
俯衝	1538	1		CrossFade	1					
俯衝	1538	1		InstantDir	1000					
俯衝	1538	1		CastSkill	1539					
俯衝	1538	1		PlayEffect	1538	1				
俯衝	1538	2	8	ClearEffect	1538					
俯衝	1538	3		ClearEffect	1538					
俯衝_子	1539	1		CastSkill	1539					
九星連環	1540	2	6	CastSkill	1540					
九星連環	1540	3		DoCommonAct	7			15		
九星連環_子	1541	2	8	CastSkill	1541					
九星連環_子	1541	3		DoCommonAct	7			13		
排山倒海	11548	1		DoCommonAct	17	1548		70		
排山倒海	1548	1		CrossFade	1					
排山倒海	1548	1		InstantDir	1000					
排山倒海	1548	2	10	CastSkill	1549					
排山倒海	1548	2	20	CastSkill	1549					
排山倒海	1548	2	30	CastSkill	1549					
排山倒海	1548	2	8	CastSkill	1548					
排山倒海	1548	2	13	CastSkill	1548					
排山倒海	1548	2	18	CastSkill	1548					
排山倒海	1548	2	23	CastSkill	1548					
排山倒海	1548	2	28	CastSkill	1548					
排山倒海	1548	2	33	CastSkill	1548					
排山倒海	1548	3		DoCommonAct	7			20		
排山倒海_效果	1549	1		CastSkill	1549					
雙龍出海	1550	1		CrossFade	1					
雙龍出海	1550	1		InstantDir	1000					
雙龍出海	1550	2	30	CastSkill	1550					
雙龍出海_效果	1551	2	3	CastSkill	1551					
天舞法陣	1565	1		CrossFade	1					
天舞法陣	1565	1		InstantDir	1000					
天舞法陣	1565	1		CastSkill						
天舞法陣	1565	1		PlayEffect	312					
天舞法陣_子	1566	1		CastSkill						
銀針散射	1567	2	5	CastSkill	1567					
花劍	1570	1		CrossFade	1					
花劍	1570	2	6	CastSkill	1570					
落花	1571	1		CrossFade	1					
落花	1571	2	6	CastSkill	1571					
落花	1571	3		DoCommonAct	7			20		
落花_子	1572	1		CastSkill	1572					
燕舞	1573	1		PlayEffect	1573	1				
燕舞	1573	1		PlayEffect	1571	1				
燕舞	1573	1		CastSkill	1574					
燕舞	1573	2	5	CastSkill	1574					
燕舞	1573	2	10	CastSkill	1574					
燕舞	1573	2	15	CastSkill	1574					
燕舞	1573	2	20	CastSkill	1574					
燕舞	1573	2	25	CastSkill	1574					
燕舞	1573	2	30	CastSkill	1574					
燕舞	1573	2	35	CastSkill	1574					
燕舞	1573	2	40	CastSkill	1574					
燕舞	1573	2	45	CastSkill	1574					
燕舞	1573	3		ClearEffect	1573					
燕舞	1573	3		ClearEffect	1571					
燕舞	1573	3		DoCommonAct	7			20		
燕舞_子1	1574	1		CastSkill	1574					
燕舞_子2	1575	1		CastSkill	1575					
花劍扇	1576	2	6	CastSkill	1576					
花劍扇	1576	3		DoCommonAct	7			20		
花劍扇_子	1577	1		CastSkill	1577					
慕容越普攻	1580	2	8	CastSkill	1580					
五星連珠	1581	2	6	CastSkill	1581					
五星連珠	1581	3		DoCommonAct	7			15		
五星連珠_子	1582	2	8	CastSkill	1582					
五星連珠_子	1582	3		DoCommonAct	7			13		
雷靈破	1583	2	5	CastSkill	1583					
雷靈破	1583	3		DoCommonAct	7			22		
九星連環	1586	2	6	CastSkill	1586					
九星連環	1586	3		DoCommonAct	7			15		
九星連環_子	1587	2	8	CastSkill	1587					
九星連環_子	1587	3		DoCommonAct	7			13		
蕭動塵_普攻	1588	1		CrossFade	1					
蕭動塵_普攻	1588	1		InstantDir	1000					
蕭動塵_普攻	1588	1		PlayEffect	1335					
蕭動塵_普攻	1588	2	8	CastSkill	1588					
橫掃	1589	1		CrossFade	1					
橫掃	1589	1		InstantDir	1000					
橫掃	1589	1		PlayEffect	1336					
橫掃	1589	2	12	CastSkill	1589					
橫掃	1589	3		DoCommonAct	7			15		
驚雷	1590	2	10	CastSkill	1590					
驚雷	1590	3		DoCommonAct	7			30		
蕭動塵_衝鋒	1593	1		CastSkill	1593					
蕭動塵_衝鋒	1593	1		PlayEffect	9016					
蕭動塵_衝鋒	1593	3		ClearEffect	9016					
蕭動塵_衝鋒	1594	1		CrossFade	1					
蕭動塵_衝鋒	1594	1		InstantDir	1000					
蕭動塵_衝鋒	1594	1		CastSkill	1595					
蕭動塵_衝鋒	1594	1		CastSkill	1596					
蕭動塵_衝鋒	1594	1		PlayEffect						
蕭動塵_衝鋒	1594	3		ClearEffect						
蕭動塵_衝鋒	1594	3		DoCommonAct	7			20		
蕭動塵_衝鋒_子	1595	1		CastSkill	1595					
寒冰斬	1597	1		CrossFade	1					
寒冰斬	1597	2	6	CastSkill	1597					
玄冰無敵斬_子1	1599	1		RetsetPos						
玄冰無敵斬_子1	1599	1		CrossFade	1					
玄冰無敵斬_子1	1599	1		InstantDir	1000					
玄冰無敵斬_子1	1599	1		PlayEffect	508					
玄冰無敵斬_子1	1599	1		PlaySound	6818					
玄冰無敵斬_子1	1599	2	7	CastSkill	1599					
玄冰無敵斬_子2	1600	2	3	PlayEffect	508					
玄冰無敵斬_子2	1600	3		CrossFade	1					
玄冰無敵斬_子2	1600	3		UnbindEffect	508					
寒月彎刀	1601	1		CrossFade	1					
寒月彎刀	1601	1		InstantDir	1000					
寒月彎刀	1601	1		PlayEffect	1335					
寒月彎刀	1601	2	5	CastSkill	1601					
寒月彎刀	1601	3		DoCommonAct	7			20		
飛斬	1602	1		CrossFade	1					
飛斬	1602	1		PlaySound	6821					
飛斬	1602	2	5	CastSkill	1602					
飛斬	1602	2	7	CastSkill	1602					
寒冰斬	1603	1		CrossFade	1					
寒冰斬	1603	2	6	CastSkill	1603					
機關地刺	1604	2	6	CastSkill	1604					
奪魂鏈	1606	1		CastSkill	1608					
奪魂鏈	1606	2	10	CastSkill	1607					
奪魂鏈	1606	2	17	CastSkill	1606					
機關地刺	1609	2	6	CastSkill	1609					
自爆鳥	1611	1		CrossFade	1					
自爆鳥	1611	2	6	CastSkill	1611					
劈空掌	1612	2	4	CastSkill	1612					
毒霧	1613	2	5	CastSkill	1613					
毒霧	1613	3		DoCommonAct	7			20		
毒霧_子	1614	2	5	CastSkill	1614					
銀針	1615	2	5	CastSkill	1615					
針散	1616	2	5	CastSkill	1616					
彈射球	1618	2	5	CastSkill	1618					
沉默之球	1619	2	5	CastSkill	1619					
紫毒光環	1620	2	5	CastSkill	1620					
旋扇	1622	2	5	CastSkill	1622					
旋扇_子	1623	1		CastSkill	1623					
九宮飛星	1624	2	3	CastSkill	1624					
九宮飛星	1624	2	6	CastSkill	1624					
九宮飛星	1624	2	9	CastSkill	1624					
九宮飛星	1624	3		DoCommonAct	7			20		
九宮飛星_子	1625	1		CastSkill	1625					
火焰掌	1627	2	8	CastSkill	1627					
火焰掌	1627	3		DoCommonAct	7			20		
寒冰掌	1628	2	8	CastSkill	1628					
寒冰掌	1628	3		DoCommonAct	7			20		
毒鏢	1629	2	5	CastSkill	1629					
火球術	1632	2	5	CastSkill	1632					
炸彈	1633	2	5	CastSkill	1633					
炸彈	1633	3		DoCommonAct	7			15		
連環炸彈	1636	2	5	CastSkill	1636					
連環炸彈	1636	3		DoCommonAct	7			15		
火牆	1640	2	7	CastSkill	1640					
火牆	1640	3		DoCommonAct	7			30		
飛火	1641	2	8	CastSkill	1641					
飛火	1641	3		DoCommonAct	7			20		
冰錐	1643	1		CrossFade	1					
冰錐	1643	2	6	CastSkill	1643					
光暈	1644	1		CrossFade	1					
光暈	1644	1		InstantDir	1000					
光暈	1644	1		PlayEffect	1644					
光暈	1644	2	4	CastSkill	1644					
光暈	1644	3		UnbindEffect	2670					
光暈	1644	3		DoCommonAct	7			20		
彈射球	1645	2	5	CastSkill	1645					
暴風雪	1646	1		CastSkill	1646					
暴風雪_特效	1646	3		DoCommonAct	7			20		
暴風雪_特效	1647	2	7	CastSkill	1647					
星月	1648	2	6	CastSkill	1380					
星月	1648	3		DoCommonAct	7			20		
雙星月	1649	2	12	CastSkill	1649					
雙星月_子	1649	3		DoCommonAct	7			20		
雙星月	1650	1		CastSkill	1650					
連環星月	1651	2	5	CastSkill	1652					
連環星月	1651	2	12	CastSkill	1651					
連環星月_子	1652	1		CastSkill	1652					
楊瑛普攻	1655	1		CrossFade	1					
楊瑛普攻	1655	1		InstantDir	1000					
楊瑛普攻	1655	2	5	CastSkill	1655					
玄冰無敵斬_子1	1657	1		RetsetPos						
玄冰無敵斬_子1	1657	1		CrossFade	1					
玄冰無敵斬_子1	1657	1		InstantDir	1000					
玄冰無敵斬_子1	1657	1		PlayEffect	508					
玄冰無敵斬_子1	1657	1		PlaySound	6818					
玄冰無敵斬_子1	1657	2	6	PlayEffect	2564					
玄冰無敵斬_子1	1657	2	6	CastSkill	1657					
玄冰無敵斬_子2	1658	2	3	PlayEffect	508					
玄冰無敵斬_子2	1658	3		CrossFade	1					
玄冰無敵斬_子2	1658	3		UnbindEffect	508					
太乙生風	1659	1		CrossFade	1					
太乙生風	1659	1		InstantDir	1000					
太乙生風	1659	2	5	CastSkill	1659					
扇形半月	1660	1		CrossFade	1					
扇形半月	1660	1		InstantDir	1000					
扇形半月	1660	1		PlayEffect	1660					
扇形半月	1660	2	5	CastSkill	1660					
劍魄	1663	1		CrossFade	1					
劍魄	1663	1		InstantDir	1000					
劍魄	1663	2	5	CastSkill	1663					
劍魄	1663	3		DoCommonAct	7			30		
飛斬	1669	1		CrossFade	1					
飛斬	1669	1		PlaySound	6821					
飛斬	1669	2	5	CastSkill	1669					
飛斬	1669	2	7	CastSkill	1669					
重旋	1671	1		PlayEffect	1802	1				
重旋	1671	2	7	CastSkill	1671					
重旋	1671	3		ClearEffect	1802					
重旋散劍_子1	1673	1		CastSkill	1673					
重旋散劍_子2	1675	1		CastSkill	1675					
上官飛龍普攻	1674	1		CrossFade	1					
上官飛龍普攻	1674	1		InstantDir	1000					
上官飛龍普攻	1674	2	5	CastSkill	1674					
重錘砸地_預警	1684	1		DoCommonAct	7	1454		30		
圓形半徑3米預警_目標點（1秒）	1694	1		CastSkill	1694					
箭塔	1701	2	8	CastSkill	1701					
箭塔	1704	2	8	CastSkill	1704					
鐵炮車普攻	1725	1	0	PlayEffect	6403					
鐵炮車普攻	1725	2	5	CastSkill	1725					
鐵炮車特殊	1728	1	0	PlayEffect	6403					
鐵炮車特殊	1728	2	5	CastSkill	1728					
蒼藍雨劍	1751	1		CastSkill	1751					
揮劍	1756	1		CrossFade	1					
揮劍	1756	1		InstantDir	1000					
揮劍	1756	1		PlayEffect	2671				3	
揮劍	1756	2	5	CastSkill	1756					
天外飛仙	1757	1		CrossFade	1					
天外飛仙	1757	1		InstantDir	1000					
天外飛仙	1757	1		CastSkill	1758					
天外飛仙	1757	2	2	PlayEffect	2672	1				
天外飛仙	1757	2	8	ClearEffect	2672					
天外飛仙	1757	3		ClearEffect	2672					
天外飛仙_子	1758	1		CastSkill	1758					
雪一刀	1759	1		CrossFade	1					
雪一刀	1759	1		InstantDir	1000					
雪一刀	1759	2	5	CastSkill	1759					
天外飛仙-南宮	1760	1		CrossFade	1					
天外飛仙-南宮	1760	1		InstantDir	1000					
天外飛仙-南宮	1760	1		CastSkill	1761					
天外飛仙-南宮	1760	2	2	PlayEffect	1330	1				
天外飛仙-南宮	1760	2	8	ClearEffect	1330					
天外飛仙-南宮	1760	3		ClearEffect	1330					
天外飛仙-南宮_子	1761	1		CastSkill	1761					
絕情斷意劍	1762	1		CrossFade	1					
絕情斷意劍	1762	1		InstantDir	1000					
絕情斷意劍	1762	2	2	PlayEffect	2916				3	
絕情斷意劍	1762	2	6	CastSkill	1762					
天外飛仙-楊影楓	1763	1		CrossFade	1					
天外飛仙-楊影楓	1763	1		InstantDir	1000					
天外飛仙-楊影楓	1763	2	8	CastSkill	1764					
天外飛仙-楊影楓	1763	2	6	PlayEffect	2927	1				
天外飛仙-楊影楓	1763	2	15	ClearEffect	2927					
天外飛仙-楊影楓	1763	3		ClearEffect	2927					
天外飛仙-楊影楓_子	1764	1		CastSkill	1764					
忠貫白日	1772	1		CrossFade	1					
忠貫白日	1772	1		InstantDir	1000					
忠貫白日	1772	2	6	CastSkill	1772					
荊軻刺	1779	1		RemoveBuff	1780					
荊軻刺	1779	1		CrossFade	1					
荊軻刺	1779	1		InstantDir	1000					
荊軻刺	1779	1		LinkSkillInit	20	1784				
荊軻刺	1779	2	5	CastSkill	1779					
荊軻刺	1779	2	2	PlayEffect	701				-1	
荊軻刺	1779	2	3	UnbindEffect	701					
荊軻刺	1779	2	10	CastLinkSkill						
荊軻刺2	1784	1		RemoveBuff	1780					
荊軻刺2	1784	1		CrossFade	1					
荊軻刺2	1784	1		InstantDir	1000					
荊軻刺2	1784	1		CastSkill	1784					
荊軻刺2	1784	2	3	PlayEffect	702				-1	
荊軻刺2	1784	2	3	UnbindEffect	702					
暗影刺	1780	2	5	PlayEffect	711				-1	
暗影刺	1780	2	5	CastSkill	1780					
暗影刺	1780	2	8	CanDoRun						
暗影刺	1780	2	8	UnbindEffect	711					
暗影刺_破隱普攻加成buff	1781	2	5	CastSkill	1781					
暗影刺_普攻1	1782	1		RemoveBuff	1780					
暗影刺_普攻1	1782	1		CrossFade	1					
暗影刺_普攻1	1782	1		InstantDir	1000					
暗影刺_普攻1	1782	1		LinkSkillInit	20	1784				
暗影刺_普攻1	1782	2	5	CastSkill	1782					
暗影刺_普攻1	1782	2	2	PlayEffect	6714				-1	
暗影刺_普攻1	1782	2	3	UnbindEffect	6714					
暗影刺_普攻1	1782	2	10	CastLinkSkill						
暗影刺_普攻2	1783	1		RemoveBuff	1780					
暗影刺_普攻2	1783	1		CrossFade	1					
暗影刺_普攻2	1783	1		InstantDir	1000					
暗影刺_普攻2	1783	1		CastSkill	1783					
暗影刺_普攻2	1783	2	3	PlayEffect	6715				-1	
暗影刺_普攻2	1783	2	4	UnbindEffect	6715					
九宮飛星	1787	1		CrossFade	1					
九宮飛星	1787	1		InstantDir	1000					
九宮飛星	1787	1		PlayEffect	14012				-1	
九宮飛星	1787	1		CastSkill	1789					
九宮飛星	1787	2	1	UnbindEffect	14012					
九宮飛星	1787	2	4	CastSkill	1787					
穿心鏢	1790	1		CrossFade	1					
穿心鏢	1790	1		InstantDir	1000					
穿心鏢	1790	1		PlayEffect	14012				-1	
穿心鏢	1790	1		CastSkill	1792					
穿心鏢	1790	2	1	UnbindEffect	14012					
穿心鏢	1790	2	4	CastSkill	1790					
強盜刀光重擊	1801	2	3	CastSkill	1801					
強盜刀光重擊	1801	3		DoCommonAct	7			20		
強盜旋風斬	1802	1		PlayEffect	1802	1				
強盜旋風斬	1802	1		CastSkill	1803					
強盜旋風斬	1802	2	7	CastSkill	1803					
強盜旋風斬	1802	2	15	CastSkill	1803					
強盜旋風斬	1802	2	22	CastSkill	1803					
強盜旋風斬	1802	2	30	CastSkill	1803					
強盜旋風斬	1802	2	37	CastSkill	1803					
強盜旋風斬	1802	2	45	CastSkill	1803					
